seed,nx,ny,nz,sent_tail_radius,repair_tail_frac,W_decay,BSI,RFC,RLI,SPI,D_q50,D_q95,sent_q95
1,48,48,3,14,0.55,0.001,1.02457,0.703935,0,0.057971,1.08072,6.43388,0.190391
2,48,48,3,14,0.55,0.001,1.02229,0.316284,0,0.00724638,1.03399,6.48535,0.190425
3,48,48,3,14,0.55,0.001,1.02541,0.544616,0,0.0362319,1.1716,6.55585,0.190357
4,48,48,3,14,0.55,0.001,1.02177,0.457502,0,0.0217391,1.09375,6.40035,0.191594
1,48,48,3,14,0.55,0.002,1.02196,0.182434,0,0.0289855,1.11814,6.56752,0.187188
2,48,48,3,14,0.55,0.002,1.01938,0.376313,0,0,1.22126,6.37981,0.190012
3,48,48,3,14,0.55,0.002,1.02394,0.913812,0,0.00724638,1.06424,6.62171,0.190013
4,48,48,3,14,0.55,0.002,1.0254,0.375777,0,0.0362319,1.20126,6.579,0.188917
1,48,48,3,14,0.6,0,1.02241,0.814393,0,0.0362319,2.22391,7.59592,0.192527
4,48,48,3,2,0.6,0.001,1.02634,0.376832,0,0.0289855,2.0087,14.6613,0.186372
2,48,48,3,14,0.6,0,1.02853,0.314292,0,0.0507246,2.12084,7.62602,0.195531
3,48,48,3,14,0.6,0,1.04398,0.84531,0,0.0289855,2.29539,8.57142,0.192834
4,48,48,3,14,0.6,0,1.03926,0.632068,0,0.0289855,2.55612,8.7328,0.195494
1,48,48,3,14,0.6,0.0001,1.0259,0.79386,0,0.0144928,1.98725,6.79201,0.195564
2,48,48,3,14,0.6,0.0001,1.03109,0.692381,0,0.0217391,1.87934,6.44474,0.198307
3,48,48,3,14,0.6,0.0001,1.02654,0.697666,0,0.0144928,1.84382,6.64555,0.197109
4,48,48,3,14,0.6,0.0001,1.03211,0.441052,0,0.0289855,1.68043,6.45586,0.194836
1,48,48,3,14,0.6,0.0002,1.02624,0.839171,0,0.0289855,1.85521,6.60177,0.196703
2,48,48,3,14,0.6,0.0002,1.03091,0.592387,0,0.00724638,1.44462,5.98231,0.195403
3,48,48,3,14,0.6,0.0002,1.03575,0.615463,0,0.0289855,1.52223,6.19764,0.193401
1,48,48,3,2,0.6,0.002,1.02414,0.369065,0,0.057971,1.9632,14.796,0.187595
4,48,48,3,14,0.6,0.0002,1.02766,0.726639,0,0.0289855,1.73249,6.22524,0.195086
1,48,48,3,14,0.6,0.0004,1.03232,0,0,0.0217391,1.3863,5.84282,0.19602
2,48,48,3,14,0.6,0.0004,1.02163,0.384048,0,0.0144928,1.37911,5.86613,0.194108
3,48,48,3,14,0.6,0.0004,1.02494,0.680123,0,0.0507246,1.39431,5.86246,0.196536
4,48,48,3,14,0.6,0.0004,1.02807,0.988341,0,0.0797101,1.37691,5.75004,0.194016
1,48,48,3,14,0.6,0.0006,1.02047,0.546568,0,0.057971,1.39158,5.57552,0.195049
2,48,48,3,14,0.6,0.0006,1.02736,0.408249,0,0.0289855,1.18794,5.56024,0.195657
3,48,48,3,14,0.6,0.0006,1.02797,0.797773,0,0.057971,1.20448,5.66548,0.19803
4,48,48,3,14,0.6,0.0006,1.02292,0,0,0.0289855,1.2414,5.66136,0.196016
1,48,48,3,14,0.6,0.0008,1.0298,0.252278,0,0.0217391,1.07725,5.43926,0.195918
2,48,48,3,2,0.6,0.002,1.02355,0.527324,0,0.0362319,1.97033,14.9185,0.186827
2,48,48,3,14,0.6,0.0008,1.02512,0.517472,0,0.0507246,1.05253,5.52628,0.193871
3,48,48,3,14,0.6,0.0008,1.02718,0.984632,0,0.0362319,1.06587,5.46258,0.194065
4,48,48,3,14,0.6,0.0008,1.02342,0.980257,0,0.0289855,1.09606,5.38948,0.194726
1,48,48,3,14,0.6,0.001,1.03317,0.791649,0,0.0289855,0.999954,5.29427,0.195691
2,48,48,3,14,0.6,0.001,1.02058,0.513893,0,0.0434783,1.11788,5.35048,0.194782
3,48,48,3,14,0.6,0.001,1.01865,0.742735,0,0.0289855,1.21394,5.50279,0.197845
4,48,48,3,14,0.6,0.001,1.02618,0.562666,0,0.0289855,1.01592,5.4498,0.193946
1,48,48,3,14,0.6,0.002,1.02459,0.898312,0,0.0289855,0.91507,5.23745,0.190997
2,48,48,3,14,0.6,0.002,1.02947,0.668807,0,0.0362319,0.711301,5.15216,0.189618
3,48,48,3,14,0.6,0.002,1.01827,0.823264,0,0.0362319,1.0649,5.29057,0.196515
3,48,48,3,2,0.6,0.002,1.02627,0.7556,0,0.0289855,1.94682,15.1902,0.186359
4,48,48,3,14,0.6,0.002,1.02304,0.602639,0,0.0434783,0.841598,5.28967,0.191386
1,48,48,3,14,0.65,0,1.06234,0.789645,0,0.0362319,3.86734,13.6341,0.172448
2,48,48,3,14,0.65,0,1.06235,0.492926,0,0.0362319,3.63388,13.4025,0.177213
3,48,48,3,14,0.65,0,1.06545,0.492578,0,0.0652174,3.92785,13.7034,0.170108
4,48,48,3,14,0.65,0,1.04722,0.593811,0,0.0652174,3.67859,12.8933,0.175455
1,48,48,3,14,0.65,0.0001,1.02493,0.948303,0,0.057971,3.42679,12.7011,0.181929
2,48,48,3,14,0.65,0.0001,1.01052,0.384711,0,0.0289855,3.17245,12.0284,0.181394
3,48,48,3,14,0.65,0.0001,1.06377,0.676004,0,0.0289855,3.54022,13.1994,0.179486
4,48,48,3,14,0.65,0.0001,1.00461,0.362114,0,0.0434783,3.1757,11.8534,0.181436
1,48,48,3,14,0.65,0.0002,1.01158,0.64838,0,0.0362319,3.18924,12.8666,0.182432
4,48,48,3,2,0.6,0.002,1.0224,0.289172,0,0.0434783,1.93903,15.4912,0.186517
2,48,48,3,14,0.65,0.0002,0.994376,0.586803,0,0.057971,2.75871,11.818,0.185452
3,48,48,3,14,0.65,0.0002,0.995852,0.863727,0,0.0362319,2.83504,12.0444,0.184816
4,48,48,3,14,0.65,0.0002,1.00509,0.320292,0,0.0144928,2.8868,11.6724,0.184051
1,48,48,3,14,0.65,0.0004,0.970084,0.250096,0,0.0144928,2.22494,11.2347,0.185465
2,48,48,3,14,0.65,0.0004,0.978572,0.78761,0,0.0217391,1.8417,8.88344,0.193985
3,48,48,3,14,0.65,0.0004,0.982908,0.632115,0,0.0652174,2.4324,10.9293,0.185362
4,48,48,3,14,0.65,0.0004,0.969413,0.382397,0,0.00724638,2.12997,9.81423,0.194066
1,48,48,3,14,0.65,0.0006,0.979689,0.705005,0,0.0362319,1.84728,10.786,0.187514
2,48,48,3,14,0.65,0.0006,0.979865,0.65707,0,0.0507246,1.71594,8.75913,0.192966
3,48,48,3,14,0.65,0.0006,0.959223,0.0600771,0,0.0289855,1.89224,10.5234,0.190008
1,48,48,3,2,0.65,0,1.02145,0.376504,0,0.0144928,1.91471,10.5197,0.183727
4,48,48,3,14,0.65,0.0006,0.978775,0.669145,0,0.0362319,1.75588,7.00544,0.195351
1,48,48,3,14,0.65,0.0008,0.97759,0.486929,0,0.057971,1.73217,7.52431,0.193277
2,48,48,3,14,0.65,0.0008,0.977326,0.240836,0,0.0289855,1.54226,7.80435,0.189358
3,48,48,3,14,0.65,0.0008,0.966672,0.454727,0,0.0507246,1.89955,9.62272,0.189795
4,48,48,3,14,0.65,0.0008,0.980676,0.67309,0,0.0144928,1.4755,7.07327,0.194888
1,48,48,3,14,0.65,0.001,0.965475,0.371149,0,0.0144928,1.49367,7.3581,0.195025
2,48,48,3,14,0.65,0.001,0.983296,0.883243,0,0.0434783,1.48437,6.51378,0.193843
3,48,48,3,14,0.65,0.001,0.965064,0.540205,0,0.0217391,1.34356,7.66291,0.194523
4,48,48,3,14,0.65,0.001,0.980725,0.493388,0,0.0434783,1.27364,6.13522,0.193809
1,48,48,3,14,0.65,0.002,0.991359,0.563008,0,0.00724638,1.08184,4.82607,0.195185
2,48,48,3,2,0.65,0,1.02989,0.319524,0,0.0217391,1.78756,9.77687,0.185279
2,48,48,3,14,0.65,0.002,0.97857,0.347315,0,0.0217391,1.06871,5.13108,0.193132
3,48,48,3,14,0.65,0.002,0.980494,0.545715,0,0.0289855,1.10688,5.36561,0.191064
4,48,48,3,14,0.65,0.002,1.00337,0.479819,0,0.0434783,0.690522,4.50206,0.189676
1,48,48,3,14,0.7,0,1.0245,0.790068,0,0.108696,4.92606,14.6025,0.140994
2,48,48,3,14,0.7,0,1.01753,0.839147,0,0.144928,4.93659,14.6248,0.140094
3,48,48,3,14,0.7,0,1.02747,0.720445,0,0.0434783,4.92553,14.6115,0.140349
4,48,48,3,14,0.7,0,1.01998,0.826458,0,0.123188,4.93527,14.6245,0.142792
1,48,48,3,14,0.7,0.0001,1.03979,0.947846,0,0.152174,4.92055,14.6125,0.143755
2,48,48,3,14,0.7,0.0001,1.04221,0.272519,0,0.0942029,4.92342,14.6384,0.148988
3,48,48,3,14,0.7,0.0001,1.03936,0.715881,0,0.0217391,4.91617,14.6077,0.146444
3,48,48,3,2,0.65,0,1.0215,0.299784,0,0.0507246,1.78601,10.1301,0.183251
1,48,48,3,2,0.5,0.0002,1.00616,0.22898,0,0.0434783,2.78318,18.0318,0.175739
